UAntID,Colony,Treat,Trial,i,a,ActInact,ClustDesc
Jul14_11_dddo,Jul14_11,RemActive,post2,1,0,I,patroller
Jul14_11_dddo,Jul14_11,RemActive,pre,0.185430464,0.072847682,NA,patroller
Jul14_11_dddo,Jul14_11,RemActive,post1,0.5,0.041390728,NA,patroller
Jul14_11_ddlg,Jul14_11,RemActive,post1,0.5,0.110927152,NA,inactive
Jul14_11_ddlg,Jul14_11,RemActive,pre,0.892384106,0,NA,inactive
Jul14_11_dggo,Jul14_11,RemActive,post2,1,0,I,NA
Jul14_11_dloy,Jul14_11,RemActive,post2,0.945916115,0,NA,NA
Jul14_11_dogg,Jul14_11,RemActive,pre,0.832781457,0.061258278,NA,inactive
Jul14_11_dogg,Jul14_11,RemActive,post1,0.257174393,0.262693157,A,inactive
Jul14_11_dogg,Jul14_11,RemActive,post2,0.549668874,0.133554084,NA,inactive
Jul14_11_dowo,Jul14_11,RemActive,post2,0.902317881,0.016556291,NA,NA
Jul14_11_doyl,Jul14_11,RemActive,post2,0.993377483,0.006622517,I,NA
Jul14_11_dwoo,Jul14_11,RemActive,post2,0.753863135,0.052980132,NA,NA
Jul14_11_dwyg,Jul14_11,RemActive,post2,0.715231788,0.252759382,A,NA
Jul14_11_dxdg,Jul14_11,RemActive,pre,0.484286704,0.293301757,A,patroller
Jul14_11_dxox,Jul14_11,RemActive,post2,0.239514349,0.621412804,A,NA
Jul14_11_dydy,Jul14_11,RemActive,pre,0.761914457,0,NA,patroller
Jul14_11_dylo,Jul14_11,RemActive,pre,0.319448909,0.204922952,A,patroller
Jul14_11_dyox,Jul14_11,RemActive,post1,0.392935982,0.200883002,A,inactive
Jul14_11_dyox,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_dyoy,Jul14_11,RemActive,post2,0.968543046,0,NA,NA
Jul14_11_dywg,Jul14_11,RemActive,post2,1,0,I,inactive
Jul14_11_dywg,Jul14_11,RemActive,pre,0.933774834,0,NA,inactive
Jul14_11_ggox,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_ggxg,Jul14_11,RemActive,pre,0.449838188,0.21192053,A,patroller
Jul14_11_ggxy,Jul14_11,RemActive,post1,0.294701987,0.481788079,A,NA
Jul14_11_ggxy,Jul14_11,RemActive,post2,0.405629139,0.205298013,NA,NA
Jul14_11_glgg,Jul14_11,RemActive,post2,0.907284768,0.043046358,NA,inactive
Jul14_11_glgg,Jul14_11,RemActive,pre,0.878587196,0,NA,inactive
Jul14_11_gooy,Jul14_11,RemActive,post2,0.530905077,0.183222958,NA,inactive
Jul14_11_gooy,Jul14_11,RemActive,post1,0.347682119,0.268211921,A,inactive
Jul14_11_gooy,Jul14_11,RemActive,pre,0.920529801,0,NA,inactive
Jul14_11_goxg,Jul14_11,RemActive,post1,0.300220751,0.132450331,NA,patroller
Jul14_11_goxg,Jul14_11,RemActive,pre,0.569536424,0.07781457,NA,patroller
Jul14_11_goyo,Jul14_11,RemActive,pre,0.850993377,0.051324503,NA,inactive
Jul14_11_gwgw,Jul14_11,RemActive,pre,0.511589404,0.251655629,A,patroller
Jul14_11_gwlo,Jul14_11,RemActive,post1,0.705298013,0.04415011,I,nurse
Jul14_11_gwlo,Jul14_11,RemActive,pre,0.90397351,0.093818985,NA,nurse
Jul14_11_gwlo,Jul14_11,RemActive,post2,1,0,I,nurse
Jul14_11_gwox,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_gxlo,Jul14_11,RemActive,post1,0.534768212,0.044701987,NA,NA
Jul14_11_gxwo,Jul14_11,RemActive,post2,0.971302428,0.028697572,NA,NA
Jul14_11_gyoo,Jul14_11,RemActive,pre,0.625827815,0,NA,patroller
Jul14_11_gyxg,Jul14_11,RemActive,pre,0.369221372,0.148449388,NA,patroller
Jul14_11_ldlo,Jul14_11,RemActive,post1,0.600441501,0.086092715,NA,inactive
Jul14_11_ldlo,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_ldxg,Jul14_11,RemActive,pre,0.930463576,0,NA,inactive
Jul14_11_lgxo,Jul14_11,RemActive,post1,0.460264901,0.222958057,A,NA
Jul14_11_lgxo,Jul14_11,RemActive,post2,0.591611479,0.323399558,A,NA
Jul14_11_lgyg,Jul14_11,RemActive,pre,0.191510034,0.374004301,A,patroller
Jul14_11_lllg,Jul14_11,RemActive,post2,0.925496689,0.034768212,NA,NA
Jul14_11_lodx,Jul14_11,RemActive,post2,0.892384106,0.107615894,NA,inactive
Jul14_11_lodx,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_logx,Jul14_11,RemActive,post1,0.5,0.122516556,NA,NA
Jul14_11_logx,Jul14_11,RemActive,post2,0.859271523,0.140728477,NA,NA
Jul14_11_loog,Jul14_11,RemActive,post1,0.276490066,0.11589404,NA,NA
Jul14_11_loog,Jul14_11,RemActive,post2,0.154525386,0.332229581,A,NA
Jul14_11_lwoy,Jul14_11,RemActive,pre,0.681940605,0,NA,patroller
Jul14_11_lwyo,Jul14_11,RemActive,post1,0.96192053,0,I,NA
Jul14_11_lwyo,Jul14_11,RemActive,post2,0.988962472,0.007726269,I,NA
Jul14_11_lxox,Jul14_11,RemActive,post2,1,0,I,inactive
Jul14_11_lxox,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_lywo,Jul14_11,RemActive,post2,0.618101545,0.120309051,NA,NA
Jul14_11_odgy,Jul14_11,RemActive,pre,0.721307786,0.064724919,NA,patroller
Jul14_11_odoo,Jul14_11,RemActive,post1,0.484547461,0.028697572,NA,NA
Jul14_11_odoo,Jul14_11,RemActive,post2,0.433774834,0.482339956,A,NA
Jul14_11_odxx,Jul14_11,RemActive,post2,0.124172185,0.859271523,A,NA
Jul14_11_odyg,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_oglo,Jul14_11,RemActive,post2,0.556291391,0.09602649,NA,inactive
Jul14_11_oglo,Jul14_11,RemActive,post1,0.511037528,0.027593819,NA,inactive
Jul14_11_oglo,Jul14_11,RemActive,pre,0.946601942,0,NA,inactive
Jul14_11_ogwg,Jul14_11,RemActive,post2,0.943708609,0.045253863,NA,inactive
Jul14_11_ogwg,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_oodo,Jul14_11,RemActive,pre,0.504854369,0.046925566,NA,patroller
Jul14_11_oodo,Jul14_11,RemActive,post1,0.518763797,0.05187638,NA,patroller
Jul14_11_oodo,Jul14_11,RemActive,post2,0.565121413,0.296909492,A,patroller
Jul14_11_oolg,Jul14_11,RemActive,post1,0.333333333,0.335540839,A,patroller
Jul14_11_oolg,Jul14_11,RemActive,pre,0.644039735,0.089403974,NA,patroller
Jul14_11_oolg,Jul14_11,RemActive,post2,0.647350993,0.028145695,NA,patroller
Jul14_11_oool,Jul14_11,RemActive,post2,0.952538631,0.047461369,NA,inactive
Jul14_11_oool,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_ooxg,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_ooxg,Jul14_11,RemActive,post2,0.955298013,0.034768212,NA,inactive
Jul14_11_owgg,Jul14_11,RemActive,pre,0.746136865,0.01986755,NA,patroller
Jul14_11_owgg,Jul14_11,RemActive,post1,0.5,0.142384106,NA,patroller
Jul14_11_owgg,Jul14_11,RemActive,post2,0.6799117,0.231788079,NA,patroller
Jul14_11_owwo,Jul14_11,RemActive,pre,0.556291391,0.127483444,NA,patroller
Jul14_11_owxl,Jul14_11,RemActive,pre,0.761589404,0.033112583,NA,patroller
Jul14_11_oxgo,Jul14_11,RemActive,post1,1,0,I,NA
Jul14_11_oxgo,Jul14_11,RemActive,post2,1,0,I,NA
Jul14_11_oxgw,Jul14_11,RemActive,pre,0.411699779,0.269315673,A,nurse
Jul14_11_oxog,Jul14_11,RemActive,post2,0.706953642,0.023178808,NA,inactive
Jul14_11_oxog,Jul14_11,RemActive,pre,0.889072848,0,NA,inactive
Jul14_11_oxog,Jul14_11,RemActive,post1,0.552980132,0.060706402,NA,inactive
Jul14_11_oxxx,Jul14_11,RemActive,post1,0.614238411,0.15397351,NA,NA
Jul14_11_oyoy,Jul14_11,RemActive,post2,0.707505519,0.08388521,NA,patroller
Jul14_11_oyoy,Jul14_11,RemActive,pre,0.495031327,0.014348786,NA,patroller
Jul14_11_oyxx,Jul14_11,RemActive,pre,0.215231788,0.488410596,A,patroller
Jul14_11_wdwo,Jul14_11,RemActive,pre,0.554633976,0.207505519,A,patroller
Jul14_11_wdyl,Jul14_11,RemActive,post1,0.546357616,0.092715232,NA,NA
Jul14_11_wdyl,Jul14_11,RemActive,post2,0.710816777,0.203090508,NA,NA
Jul14_11_wgdg,Jul14_11,RemActive,pre,0.630794702,0.091059603,NA,patroller
Jul14_11_wgoy,Jul14_11,RemActive,post2,1,0,I,NA
Jul14_11_wgyo,Jul14_11,RemActive,post1,0.465231788,0.021523179,NA,patroller
Jul14_11_wgyo,Jul14_11,RemActive,pre,0.488962472,0.040838852,NA,patroller
Jul14_11_wgyo,Jul14_11,RemActive,post2,0.32781457,0.118101545,NA,patroller
Jul14_11_wlwg,Jul14_11,RemActive,post2,0.85209713,0.14790287,NA,inactive
Jul14_11_wlwg,Jul14_11,RemActive,post1,0.545253863,0.04415011,NA,inactive
Jul14_11_wlwg,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_wlxx,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_wogy,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_wogy,Jul14_11,RemActive,post2,1,0,I,inactive
Jul14_11_wooo,Jul14_11,RemActive,post1,0.223509934,0.059602649,NA,NA
Jul14_11_wooo,Jul14_11,RemActive,post2,0.586092715,0.150662252,NA,NA
Jul14_11_wwxg,Jul14_11,RemActive,pre,0.178807947,0.397350993,A,patroller
Jul14_11_wwyy,Jul14_11,RemActive,post1,0.5,0.129139073,NA,NA
Jul14_11_wxgg,Jul14_11,RemActive,post2,1,0,I,nurse
Jul14_11_wxgg,Jul14_11,RemActive,pre,0.5,0.5,A,nurse
Jul14_11_wxxo,Jul14_11,RemActive,post2,0.456953642,0.140728477,NA,inactive
Jul14_11_wxxo,Jul14_11,RemActive,pre,0.955298013,0,NA,inactive
Jul14_11_wxxo,Jul14_11,RemActive,post1,0.683774834,0,I,inactive
Jul14_11_wxxx,Jul14_11,RemActive,pre,0.645695364,0.273178808,A,forager
Jul14_11_wyog,Jul14_11,RemActive,post1,0.429359823,0.03200883,NA,NA
Jul14_11_wyog,Jul14_11,RemActive,post2,0.454746137,0.294701987,A,NA
Jul14_11_wyxx,Jul14_11,RemActive,post1,0.399006623,0.03807947,NA,NA
Jul14_11_wyxx,Jul14_11,RemActive,post2,0,0.336092715,A,NA
Jul14_11_xdxg,Jul14_11,RemActive,post2,0.150662252,0.286423841,A,NA
Jul14_11_xdxx,Jul14_11,RemActive,post2,0.260485651,0.388520971,A,NA
Jul14_11_xdxx,Jul14_11,RemActive,post1,0.044701987,0.420529801,A,NA
Jul14_11_xggy,Jul14_11,RemActive,post1,0.5,0.062913907,NA,NA
Jul14_11_xggy,Jul14_11,RemActive,post2,0.319536424,0.028145695,NA,NA
Jul14_11_xgxx,Jul14_11,RemActive,post2,0.511037528,0.111479029,NA,patroller
Jul14_11_xgxx,Jul14_11,RemActive,post1,0.114238411,0.147350993,NA,patroller
Jul14_11_xgxx,Jul14_11,RemActive,pre,0.559297242,0.046132579,NA,patroller
Jul14_11_xloo,Jul14_11,RemActive,post1,0.666666667,0.081677704,I,NA
Jul14_11_xlxo,Jul14_11,RemActive,post2,0.837748344,0.011037528,NA,NA
Jul14_11_xlyo,Jul14_11,RemActive,pre,0.589921916,0.173996442,NA,patroller
Jul14_11_xwxl,Jul14_11,RemActive,post1,1,0,I,NA
Jul14_11_xwxl,Jul14_11,RemActive,post2,0.700883002,0.092715232,NA,NA
Jul14_11_xwxx,Jul14_11,RemActive,post1,0.375275938,0.365342163,A,NA
Jul14_11_xwxx,Jul14_11,RemActive,post2,0.326710817,0.316777042,A,NA
Jul14_11_xxgo,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_xxog,Jul14_11,RemActive,post2,1,0,I,inactive
Jul14_11_xxog,Jul14_11,RemActive,pre,0.698675497,0.243377483,A,inactive
Jul14_11_xxox,Jul14_11,RemActive,post1,1,0,I,NA
Jul14_11_xxyg,Jul14_11,RemActive,post1,0.693708609,0.043046358,I,NA
Jul14_11_xxyg,Jul14_11,RemActive,post2,0.666666667,0.333333333,A,NA
Jul14_11_ydxx,Jul14_11,RemActive,post2,0.491169978,0.250551876,NA,inactive
Jul14_11_ydxx,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_ydxx,Jul14_11,RemActive,post1,0.663907285,0.014900662,NA,inactive
Jul14_11_yggg,Jul14_11,RemActive,post2,0.92384106,0.07615894,NA,inactive
Jul14_11_yggg,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_ygwo,Jul14_11,RemActive,pre,0.683774834,0.031456954,NA,patroller
Jul14_11_ygwo,Jul14_11,RemActive,post2,0.666666667,0.011037528,NA,patroller
Jul14_11_ygwo,Jul14_11,RemActive,post1,0.242825607,0.056291391,NA,patroller
Jul14_11_ygyl,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_ylxx,Jul14_11,RemActive,post1,1,0,I,NA
Jul14_11_ylyg,Jul14_11,RemActive,post2,0.859271523,0.140728477,NA,NA
Jul14_11_yolo,Jul14_11,RemActive,post2,0.960264901,0.039735099,NA,inactive
Jul14_11_yolo,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_yowg,Jul14_11,RemActive,post2,0.418874172,0.357615894,A,NA
Jul14_11_yoxy,Jul14_11,RemActive,pre,0.407284768,0.087748344,NA,patroller
Jul14_11_ywgo,Jul14_11,RemActive,pre,0.387910157,0.18824164,NA,patroller
Jul14_11_ywog,Jul14_11,RemActive,pre,0.92384106,0,NA,inactive
Jul14_11_ywxx,Jul14_11,RemActive,post1,0.666666667,0.131346578,I,inactive
Jul14_11_ywxx,Jul14_11,RemActive,pre,1,0,I,inactive
Jul14_11_ywxx,Jul14_11,RemActive,post2,1,0,I,inactive
Jul14_11_yxyo,Jul14_11,RemActive,post1,0.5,0.13410596,NA,NA
Jul14_11_yxyo,Jul14_11,RemActive,post2,0.812913907,0.13410596,NA,NA
Jul14_11_yxyx,Jul14_11,RemActive,post2,1,0,I,NA
Jul14_11_yydx,Jul14_11,RemActive,post1,0.187086093,0.278145695,A,NA
Jul14_11_yydx,Jul14_11,RemActive,post2,0.5,0.124172185,NA,NA
Jul14_11_yyxg,Jul14_11,RemActive,pre,0.32615894,0.289735099,A,patroller
Jul14_11_yyyy,Jul14_11,RemActive,post2,0.678807947,0.139072848,NA,NA
Jul14_12_ddyy,Jul14_12,RemRandom,pre,0.666666667,0.262693157,A,forager
Jul14_12_ddyy,Jul14_12,RemRandom,post2,1,0,I,forager
Jul14_12_ddyy,Jul14_12,RemRandom,post1,1,0,I,forager
Jul14_12_dgog,Jul14_12,RemRandom,post1,0.642384106,0.357615894,A,patroller
Jul14_12_dgog,Jul14_12,RemRandom,pre,0.470198675,0.049668874,NA,patroller
Jul14_12_dllw,Jul14_12,RemRandom,pre,0.688741722,0.066225166,NA,patroller
Jul14_12_dlwl,Jul14_12,RemRandom,post2,0.661147903,0.116997792,NA,NA
Jul14_12_dogg,Jul14_12,RemRandom,pre,0.700883002,0.260485651,NA,inactive
Jul14_12_dogx,Jul14_12,RemRandom,post1,0.705298013,0.226269316,NA,NA
Jul14_12_dogx,Jul14_12,RemRandom,post2,0.705298013,0,NA,NA
Jul14_12_doxx,Jul14_12,RemRandom,pre,0.53807947,0.377483444,A,nurse
Jul14_12_dwll,Jul14_12,RemRandom,pre,0.892935982,0.017660044,NA,inactive
Jul14_12_dwoo,Jul14_12,RemRandom,post1,0.819536424,0.072847682,NA,inactive
Jul14_12_dwoo,Jul14_12,RemRandom,post2,0.61589404,0.322295806,A,inactive
Jul14_12_dwoo,Jul14_12,RemRandom,pre,0.801324503,0,NA,inactive
Jul14_12_dwxx,Jul14_12,RemRandom,pre,0.597682119,0.074503311,NA,patroller
Jul14_12_dxlg,Jul14_12,RemRandom,pre,1,0,I,inactive
Jul14_12_dxlg,Jul14_12,RemRandom,post1,1,0,I,inactive
Jul14_12_dxlg,Jul14_12,RemRandom,post2,0.572847682,0.339403974,A,inactive
Jul14_12_dyol,Jul14_12,RemRandom,post2,1,0,I,forager
Jul14_12_dyol,Jul14_12,RemRandom,pre,0.605960265,0.329470199,A,forager
Jul14_12_dyol,Jul14_12,RemRandom,post1,1,0,I,forager
Jul14_12_dywg,Jul14_12,RemRandom,post1,0.46192053,0.503311258,A,forager
Jul14_12_dywg,Jul14_12,RemRandom,pre,0.518211921,0.435430464,A,forager
Jul14_12_dywg,Jul14_12,RemRandom,post2,0.549668874,0.01986755,NA,forager
Jul14_12_gdog,Jul14_12,RemRandom,post2,1,0,I,nurse
Jul14_12_gdog,Jul14_12,RemRandom,post1,0.970198675,0,NA,nurse
Jul14_12_gdog,Jul14_12,RemRandom,pre,0.418874172,0.581125828,A,nurse
Jul14_12_gggl,Jul14_12,RemRandom,post2,0.693708609,0.041390728,NA,patroller
Jul14_12_gggl,Jul14_12,RemRandom,pre,0.46799117,0.396247241,A,patroller
Jul14_12_gggl,Jul14_12,RemRandom,post1,0.834437086,0,NA,patroller
Jul14_12_gglg,Jul14_12,RemRandom,post1,1,0,I,patroller
Jul14_12_gglg,Jul14_12,RemRandom,pre,0.708609272,0.103752759,NA,patroller
Jul14_12_gglg,Jul14_12,RemRandom,post2,1,0,I,patroller
Jul14_12_ggww,Jul14_12,RemRandom,pre,0.736203091,0.263796909,A,inactive
Jul14_12_ggww,Jul14_12,RemRandom,post1,1,0,I,inactive
Jul14_12_ggww,Jul14_12,RemRandom,post2,1,0,I,inactive
Jul14_12_ggyy,Jul14_12,RemRandom,pre,0.862582781,0.137417219,NA,inactive
Jul14_12_glgg,Jul14_12,RemRandom,pre,0.778145695,0.023178808,NA,patroller
Jul14_12_glgg,Jul14_12,RemRandom,post1,0.521523179,0.201986755,NA,patroller
Jul14_12_glgg,Jul14_12,RemRandom,post2,0.493377483,0.016556291,NA,patroller
Jul14_12_glwo,Jul14_12,RemRandom,pre,0.630794702,0.066225166,NA,patroller
Jul14_12_glwo,Jul14_12,RemRandom,post1,0.534216336,0.048565121,NA,patroller
Jul14_12_glxx,Jul14_12,RemRandom,pre,1,0,I,inactive
Jul14_12_glxx,Jul14_12,RemRandom,post1,0.676600442,0.060706402,NA,inactive
Jul14_12_glxx,Jul14_12,RemRandom,post2,0.256144718,0.309198927,A,inactive
Jul14_12_golw,Jul14_12,RemRandom,pre,0.751655629,0.023178808,NA,patroller
Jul14_12_gowl,Jul14_12,RemRandom,post2,0.66004415,0.048565121,NA,nurse
Jul14_12_gowl,Jul14_12,RemRandom,post1,0.862582781,0,NA,nurse
Jul14_12_gowl,Jul14_12,RemRandom,pre,0.629139073,0.120860927,NA,nurse
Jul14_12_gwol,Jul14_12,RemRandom,post2,0.619205298,0.270419426,A,inactive
Jul14_12_gwol,Jul14_12,RemRandom,post1,1,0,I,inactive
Jul14_12_gwol,Jul14_12,RemRandom,pre,0.991721854,0,I,inactive
Jul14_12_gwwg,Jul14_12,RemRandom,post2,0.80794702,0,NA,patroller
Jul14_12_gwwg,Jul14_12,RemRandom,pre,0.438741722,0.40397351,A,patroller
Jul14_12_gwwg,Jul14_12,RemRandom,post1,0.690949227,0.309050773,A,patroller
Jul14_12_gxgo,Jul14_12,RemRandom,pre,0.521523179,0.05794702,NA,patroller
Jul14_12_gyll,Jul14_12,RemRandom,pre,0.890728477,0,NA,inactive
Jul14_12_gyoo,Jul14_12,RemRandom,pre,1,0,I,inactive
Jul14_12_gyoo,Jul14_12,RemRandom,post2,0.889624724,0,NA,inactive
Jul14_12_gyoo,Jul14_12,RemRandom,post1,0.740618102,0.137969095,NA,inactive
Jul14_12_gywx,Jul14_12,RemRandom,post2,0.751655629,0.173289183,NA,forager
Jul14_12_gywx,Jul14_12,RemRandom,post1,0.822847682,0.059602649,NA,forager
Jul14_12_gywx,Jul14_12,RemRandom,pre,0.511589404,0.38410596,A,forager
Jul14_12_lgoo,Jul14_12,RemRandom,pre,0.773730684,0.001103753,NA,patroller
Jul14_12_lgoo,Jul14_12,RemRandom,post1,0.317880795,0.366445916,A,patroller
Jul14_12_lgxx,Jul14_12,RemRandom,post1,0.82781457,0.003311258,NA,inactive
Jul14_12_lgxx,Jul14_12,RemRandom,post2,0.799309599,0.008948546,NA,inactive
Jul14_12_lgxx,Jul14_12,RemRandom,pre,1,0,I,inactive
Jul14_12_llgl,Jul14_12,RemRandom,post1,0.631346578,0.22406181,NA,patroller
Jul14_12_llgl,Jul14_12,RemRandom,pre,0.582781457,0.016556291,NA,patroller
Jul14_12_lllg,Jul14_12,RemRandom,pre,0.74392936,0.240618102,NA,inactive
Jul14_12_logo,Jul14_12,RemRandom,post1,0.19205298,0.246688742,A,patroller
Jul14_12_logo,Jul14_12,RemRandom,pre,0.163907285,0.266556291,A,patroller
Jul14_12_loog,Jul14_12,RemRandom,post1,0.794701987,0.031456954,NA,inactive
Jul14_12_loog,Jul14_12,RemRandom,pre,0.958609272,0.003311258,I,inactive
Jul14_12_loog,Jul14_12,RemRandom,post2,0.912803532,0,I,inactive
Jul14_12_lwlw,Jul14_12,RemRandom,pre,0.909492274,0,NA,inactive
Jul14_12_lwwl,Jul14_12,RemRandom,pre,0.976821192,0,I,inactive
Jul14_12_lwwl,Jul14_12,RemRandom,post1,0.476821192,0.018211921,NA,inactive
Jul14_12_lxwg,Jul14_12,RemRandom,post2,0.90397351,0,NA,NA
Jul14_12_lxwg,Jul14_12,RemRandom,post1,0.488962472,0.357615894,A,NA
Jul14_12_lygg,Jul14_12,RemRandom,pre,0.5,0.428807947,A,forager
Jul14_12_lyxx,Jul14_12,RemRandom,pre,1,0,I,inactive
Jul14_12_odll,Jul14_12,RemRandom,pre,0.533112583,0.193708609,NA,patroller
Jul14_12_odll,Jul14_12,RemRandom,post1,0.635761589,0.097682119,NA,patroller
Jul14_12_odxx,Jul14_12,RemRandom,pre,0.977924945,0,I,inactive
Jul14_12_odxx,Jul14_12,RemRandom,post1,1,0,I,inactive
Jul14_12_ogol,Jul14_12,RemRandom,pre,0.60816777,0.07615894,NA,patroller
Jul14_12_ogwx,Jul14_12,RemRandom,post1,0.5,0.245033113,NA,inactive
Jul14_12_ogwx,Jul14_12,RemRandom,post2,0.760485651,0.011037528,NA,inactive
Jul14_12_ogwx,Jul14_12,RemRandom,pre,1,0,I,inactive
Jul14_12_olgo,Jul14_12,RemRandom,post1,0.405629139,0.082781457,NA,patroller
Jul14_12_olgo,Jul14_12,RemRandom,pre,0.460264901,0.064569536,NA,patroller
Jul14_12_olgo,Jul14_12,RemRandom,post2,0.544701987,0.162251656,NA,patroller
Jul14_12_olog,Jul14_12,RemRandom,post2,1,0,I,inactive
Jul14_12_olog,Jul14_12,RemRandom,pre,1,0,I,inactive
Jul14_12_olog,Jul14_12,RemRandom,post1,1,0,I,inactive
Jul14_12_oogx,Jul14_12,RemRandom,pre,0.889624724,0.110375276,NA,inactive
Jul14_12_ooxg,Jul14_12,RemRandom,post1,0.963576159,0,NA,forager
Jul14_12_ooxg,Jul14_12,RemRandom,pre,0.5,0.399006623,A,forager
Jul14_12_ooxg,Jul14_12,RemRandom,post2,0.838852097,0.016556291,NA,forager
Jul14_12_ooyy,Jul14_12,RemRandom,post1,1,0,I,inactive
Jul14_12_ooyy,Jul14_12,RemRandom,post2,0.971302428,0.011037528,I,inactive
Jul14_12_ooyy,Jul14_12,RemRandom,pre,0.814569536,0.185430464,NA,inactive
Jul14_12_owgg,Jul14_12,RemRandom,post2,0.639072848,0.029801325,NA,NA
Jul14_12_owgg,Jul14_12,RemRandom,post1,1,0,I,NA
Jul14_12_owwo,Jul14_12,RemRandom,post1,0.89183223,0.101545254,NA,inactive
Jul14_12_owwo,Jul14_12,RemRandom,pre,0.945916115,0,I,inactive
Jul14_12_owwo,Jul14_12,RemRandom,post2,0.794701987,0.013245033,NA,inactive
Jul14_12_owxx,Jul14_12,RemRandom,post1,0.708609272,0.13410596,NA,inactive
Jul14_12_owxx,Jul14_12,RemRandom,post2,0.716335541,0.058498896,NA,inactive
Jul14_12_owxx,Jul14_12,RemRandom,pre,1,0,I,inactive
Jul14_12_oxoo,Jul14_12,RemRandom,pre,0.538631347,0.143487859,NA,patroller
Jul14_12_oywl,Jul14_12,RemRandom,post1,0.874172185,0.058498896,NA,forager
Jul14_12_oywl,Jul14_12,RemRandom,pre,0.697571744,0.240618102,NA,forager
Jul14_12_oywl,Jul14_12,RemRandom,post2,1,0,I,forager
Jul14_12_oyxw,Jul14_12,RemRandom,pre,0.495033113,0.208609272,NA,nurse
Jul14_12_oyxw,Jul14_12,RemRandom,post1,0.582781457,0.114790287,NA,nurse
Jul14_12_oyxw,Jul14_12,RemRandom,post2,0.410596026,0.033112583,NA,nurse
Jul14_12_wddd,Jul14_12,RemRandom,pre,0.938189845,0,NA,inactive
Jul14_12_wdgg,Jul14_12,RemRandom,post1,0.602649007,0.258278146,A,patroller
Jul14_12_wdgg,Jul14_12,RemRandom,post2,0.664459161,0.10816777,NA,patroller
Jul14_12_wdgg,Jul14_12,RemRandom,pre,0.623620309,0.116997792,NA,patroller
Jul14_12_wgwl,Jul14_12,RemRandom,pre,0.988410596,0.011589404,I,inactive
Jul14_12_wgwl,Jul14_12,RemRandom,post1,0.753863135,0.011037528,NA,inactive
Jul14_12_wgwl,Jul14_12,RemRandom,post2,0.162251656,0.376379691,A,inactive
Jul14_12_wlol,Jul14_12,RemRandom,post1,1,0,I,inactive
Jul14_12_wlol,Jul14_12,RemRandom,post2,0.771523179,0,NA,inactive
Jul14_12_wlol,Jul14_12,RemRandom,pre,0.778145695,0.137969095,NA,inactive
Jul14_12_wlwg,Jul14_12,RemRandom,post2,0.17218543,0.318332667,A,NA
Jul14_12_wlwg,Jul14_12,RemRandom,post1,0.6799117,0.020971302,NA,NA
Jul14_12_woll,Jul14_12,RemRandom,pre,0.885209713,0,NA,inactive
Jul14_12_wooo,Jul14_12,RemRandom,pre,0.763796909,0.011037528,NA,patroller
Jul14_12_wowo,Jul14_12,RemRandom,pre,1,0,I,inactive
Jul14_12_wowx,Jul14_12,RemRandom,post2,0.846578366,0,NA,inactive
Jul14_12_wowx,Jul14_12,RemRandom,pre,0.798013245,0,NA,inactive
Jul14_12_wowx,Jul14_12,RemRandom,post1,0.645695364,0.333333333,A,inactive
Jul14_12_wwgl,Jul14_12,RemRandom,post1,0.503311258,0.157284768,NA,nurse
Jul14_12_wwgl,Jul14_12,RemRandom,post2,0.492273731,0.333333333,A,nurse
Jul14_12_wwgl,Jul14_12,RemRandom,pre,0.390728477,0.208609272,NA,nurse
Jul14_12_wwlg,Jul14_12,RemRandom,post1,1,0,I,NA
Jul14_12_wwlg,Jul14_12,RemRandom,post2,0.6401766,0.252759382,A,NA
Jul14_12_wwww,Jul14_12,RemRandom,post1,0.801324503,0.009933775,NA,patroller
Jul14_12_wwww,Jul14_12,RemRandom,pre,0.537527594,0.155629139,NA,patroller
Jul14_12_wwyy,Jul14_12,RemRandom,pre,0.554083885,0.407284768,A,nurse
Jul14_12_wwyy,Jul14_12,RemRandom,post1,0.98013245,0.01986755,NA,nurse
Jul14_12_wwyy,Jul14_12,RemRandom,post2,0.89183223,0.066225166,NA,nurse
Jul14_12_wygo,Jul14_12,RemRandom,pre,0.584437086,0.114238411,NA,patroller
Jul14_12_wyog,Jul14_12,RemRandom,pre,0.818984547,0.10816777,NA,nurse
